tra_X_tr,tra_X_te,tra_Y_tr,tra_Y_te,tra_adj_mat
"<Compressed Sparse Column sparse array of dtype 'float64'
  (34, 47)	1.0","<Compressed Sparse Column sparse array of dtype 'float64'
	with 540 stored elements and shape (36, 48)>
  Coords	Values
  (0, 0)	0.14759458197104158
  (1, 0)	0.12050443717888837
  (2, 0)	0.10415693601120972
  (3, 0)	0.09808500700607192
  (4, 0)	0.06819243344231668
  (5, 0)	0.05371321812237272
  (6, 0)	0.06305464736104624
  (7, 0)	0.07986921999065857
  (8, 0)	0.29145259224661374
  (9, 0)	0.3503035964502569
  (10, 0)	0.2741709481550677
  (11, 0)	0.24241008874357778
  (12, 0)	0.3367585240541803
  (13, 0)	0.2727697337692667
  (14, 0)	0.32274638019617
  (15, 0)	0.07379729098552079
  (16, 0)	0.09014479215319944
  (17, 0)	0.0910789350770668
  (18, 0)	0.08360579168612797
  (19, 0)	0.11349836524988323
  (20, 0)	0.11536665109761794
  (21, 0)	0.13778608127043437
  (22, 0)	0.07099486221391874
  (23, 0)	0.059318075665576835
  (24, 0)	0.02475478748248482
  :	:
  (22, 44)	1.0
  (23, 44)	1.0
  (24, 44)	1.0
  (25, 44)	1.0
  (4, 45)	1.0
  (5, 45)	1.0
  (6, 45)	1.0
  (7, 45)	1.0
  (15, 45)	1.0
  (16, 45)	1.0
  (17, 45)	1.0
  (18, 45)	1.0
  (19, 45)	1.0
  (20, 45)	1.0
  (21, 45)	1.0
  (26, 46)	1.0
  (27, 46)	1.0
  (28, 46)	1.0
  (29, 46)	1.0
  (35, 46)	1.0
  (30, 47)	1.0
  (31, 47)	1.0
  (32, 47)	1.0
  (33, 47)	1.0
  (34, 47)	1.0",0.06258757589911257,0.3755254553946754,0.0
"<Compressed Sparse Column sparse array of dtype 'float64'
	with 539 stored elements and shape (36, 48)>
  Coords	Values
  (0, 0)	0.07146193367585241
  (1, 0)	0.067725361980383
  (2, 0)	0.08033629145259225
  (3, 0)	0.07099486221391874
  (4, 0)	0.09061186361513311
  (5, 0)	0.07846800560485755
  (6, 0)	0.09061186361513311
  (7, 0)	0.04764128911723494
  (8, 0)	0.11443250817375059
  (9, 0)	0.1373190098085007
  (10, 0)	0.12050443717888837
  (11, 0)	0.10415693601120972
  (12, 0)	0.13872022419430172
  (13, 0)	0.11910322279308734
  (14, 0)	0.168612797758057
  (15, 0)	0.058851004203643156
  (16, 0)	0.11816907986921998
  (17, 0)	0.1279775805698272
  (18, 0)	0.1317141522652966
  (19, 0)	0.1779542269967305
  (20, 0)	0.16160672582905183
  (21, 0)	0.18028958430639888
  (22, 0)	0.04297057449789818
  (23, 0)	0.03362914525922466
  (24, 0)	0.014479215319943952
  :	:
  (22, 44)	1.0
  (23, 44)	1.0
  (24, 44)	1.0
  (25, 44)	1.0
  (4, 45)	1.0
  (5, 45)	1.0
  (6, 45)	1.0
  (7, 45)	1.0
  (15, 45)	1.0
  (16, 45)	1.0
  (17, 45)	1.0
  (18, 45)	1.0
  (19, 45)	1.0
  (20, 45)	1.0
  (21, 45)	1.0
  (26, 46)	1.0
  (27, 46)	1.0
  (28, 46)	1.0
  (29, 46)	1.0
  (35, 46)	1.0
  (30, 47)	1.0
  (31, 47)	1.0
  (32, 47)	1.0
  (33, 47)	1.0
  (34, 47)	1.0","<Compressed Sparse Column sparse array of dtype 'float64'
	with 540 stored elements and shape (36, 48)>
  Coords	Values
  (0, 0)	0.18496029892573565
  (1, 0)	0.18916394208313872
  (2, 0)	0.152732368052312
  (3, 0)	0.15319943951424567
  (4, 0)	0.08407286314806166
  (5, 0)	0.06912657636618402
  (6, 0)	0.07006071929005138
  (7, 0)	0.10182157870154133
  (8, 0)	0.3881363848668846
  (9, 0)	0.4525922466137319
  (10, 0)	0.3633815973843998
  (11, 0)	0.33348902382064455
  (12, 0)	0.42269967304997663
  (13, 0)	0.38626809901914994
  (14, 0)	0.4100887435777674
  (15, 0)	0.08033629145259225
  (16, 0)	0.11910322279308734
  (17, 0)	0.12330686595049042
  (18, 0)	0.09948622139187295
  (19, 0)	0.1396543671181691
  (20, 0)	0.12517515179822514
  (21, 0)	0.14152265296590377
  (22, 0)	0.07286314806165343
  (23, 0)	0.067725361980383
  (24, 0)	0.025688930406352173
  :	:
  (22, 44)	1.0
  (23, 44)	1.0
  (24, 44)	1.0
  (25, 44)	1.0
  (4, 45)	1.0
  (5, 45)	1.0
  (6, 45)	1.0
  (7, 45)	1.0
  (15, 45)	1.0
  (16, 45)	1.0
  (17, 45)	1.0
  (18, 45)	1.0
  (19, 45)	1.0
  (20, 45)	1.0
  (21, 45)	1.0
  (26, 46)	1.0
  (27, 46)	1.0
  (28, 46)	1.0
  (29, 46)	1.0
  (35, 46)	1.0
  (30, 47)	1.0
  (31, 47)	1.0
  (32, 47)	1.0
  (33, 47)	1.0
  (34, 47)	1.0",0.0639887902849136,0.3428304530593181,0.0
"<Compressed Sparse Column sparse array of dtype 'float64'
	with 539 stored elements and shape (36, 48)>
  Coords	Values
  (0, 0)	0.0541802895843064
  (1, 0)	0.058851004203643156
  (2, 0)	0.06258757589911257
  (3, 0)	0.05371321812237272
  (4, 0)	0.06912657636618402
  (5, 0)	0.07192900513778608
  (6, 0)	0.07800093414292386
  (7, 0)	0.05371321812237272
  (8, 0)	0.10275572162540869
  (9, 0)	0.13451658103689865
  (10, 0)	0.085007006071929
  (11, 0)	0.11910322279308734
  (12, 0)	0.11910322279308734
  (13, 0)	0.08687529191966371
  (14, 0)	0.12657636618402615
  (15, 0)	0.046707146193367584
  (16, 0)	0.09715086408220458
  (17, 0)	0.1237739374124241
  (18, 0)	0.11816907986921998
  (19, 0)	0.16534329752452126
  (20, 0)	0.15133115366651098
  (21, 0)	0.17935544138253154
  (22, 0)	0.045305931807566556
  (23, 0)	0.03596450256889304
  (24, 0)	0.014946286781877626
  :	:
  (22, 44)	1.0
  (23, 44)	1.0
  (24, 44)	1.0
  (25, 44)	1.0
  (4, 45)	1.0
  (5, 45)	1.0
  (6, 45)	1.0
  (7, 45)	1.0
  (15, 45)	1.0
  (16, 45)	1.0
  (17, 45)	1.0
  (18, 45)	1.0
  (19, 45)	1.0
  (20, 45)	1.0
  (21, 45)	1.0
  (26, 46)	1.0
  (27, 46)	1.0
  (28, 46)	1.0
  (29, 46)	1.0
  (35, 46)	1.0
  (30, 47)	1.0
  (31, 47)	1.0
  (32, 47)	1.0
  (33, 47)	1.0
  (34, 47)	1.0","<Compressed Sparse Column sparse array of dtype 'float64'
	with 540 stored elements and shape (36, 48)>
  Coords	Values
  (0, 0)	0.2480149462867819
  (1, 0)	0.25455394675385334
  (2, 0)	0.20037365716954694
  (3, 0)	0.2050443717888837
  (4, 0)	0.11957029425502101
  (5, 0)	0.0966837926202709
  (6, 0)	0.10602522185894442
  (7, 0)	0.1489957963568426
  (8, 0)	0.458197104156936
  (9, 0)	0.528724894908921
  (10, 0)	0.4619336758524054
  (11, 0)	0.44184960298925735
  (12, 0)	0.5184493227463802
  (13, 0)	0.4530593180756656
  (14, 0)	0.5105091078935077
  (15, 0)	0.0929472209248015
  (16, 0)	0.09761793554413825
  (17, 0)	0.09995329285380664
  (18, 0)	0.10275572162540869
  (19, 0)	0.14152265296590377
  (20, 0)	0.13918729565623542
  (21, 0)	0.15226529659037832
  (22, 0)	0.10555815039701075
  (23, 0)	0.09061186361513311
  (24, 0)	0.04203643157403083
  :	:
  (22, 44)	1.0
  (23, 44)	1.0
  (24, 44)	1.0
  (25, 44)	1.0
  (4, 45)	1.0
  (5, 45)	1.0
  (6, 45)	1.0
  (7, 45)	1.0
  (15, 45)	1.0
  (16, 45)	1.0
  (17, 45)	1.0
  (18, 45)	1.0
  (19, 45)	1.0
  (20, 45)	1.0
  (21, 45)	1.0
  (26, 46)	1.0
  (27, 46)	1.0
  (28, 46)	1.0
  (29, 46)	1.0
  (35, 46)	1.0
  (30, 47)	1.0
  (31, 47)	1.0
  (32, 47)	1.0
  (33, 47)	1.0
  (34, 47)	1.0",0.08827650630546474,0.40168145726296123,0.0
"<Compressed Sparse Column sparse array of dtype 'float64'
	with 539 stored elements and shape (36, 48)>
  Coords	Values
  (0, 0)	0.044371788883699206
  (1, 0)	0.06632414759458197
  (2, 0)	0.06165343297524521
  (3, 0)	0.06258757589911257
  (4, 0)	0.06071929005137786
  (5, 0)	0.05371321812237272
  (6, 0)	0.06258757589911257
  (7, 0)	0.0406352171882298
  (8, 0)	0.10929472209248015
  (9, 0)	0.14152265296590377
  (10, 0)	0.10789350770667912
  (11, 0)	0.11396543671181691
  (12, 0)	0.12844465203176086
  (13, 0)	0.11163007940214853
  (14, 0)	0.14245679588977114
  (15, 0)	0.05558150397010743
  (16, 0)	0.11396543671181691
  (17, 0)	0.13124708080336292
  (18, 0)	0.12283979448855675
  (19, 0)	0.1396543671181691
  (20, 0)	0.14292386735170481
  (21, 0)	0.1583372255955161
  (22, 0)	0.03596450256889304
  (23, 0)	0.02475478748248482
  (24, 0)	0.014012143858010275
  :	:
  (22, 44)	1.0
  (23, 44)	1.0
  (24, 44)	1.0
  (25, 44)	1.0
  (4, 45)	1.0
  (5, 45)	1.0
  (6, 45)	1.0
  (7, 45)	1.0
  (15, 45)	1.0
  (16, 45)	1.0
  (17, 45)	1.0
  (18, 45)	1.0
  (19, 45)	1.0
  (20, 45)	1.0
  (21, 45)	1.0
  (26, 46)	1.0
  (27, 46)	1.0
  (28, 46)	1.0
  (29, 46)	1.0
  (35, 46)	1.0
  (30, 47)	1.0
  (31, 47)	1.0
  (32, 47)	1.0
  (33, 47)	1.0
  (34, 47)	1.0","<Compressed Sparse Column sparse array of dtype 'float64'
	with 540 stored elements and shape (36, 48)>
  Coords	Values
  (0, 0)	0.26015880429705746
  (1, 0)	0.2746380196170014
  (2, 0)	0.25735637552545537
  (3, 0)	0.26809901914992995
  (4, 0)	0.13638486688463336
  (5, 0)	0.11957029425502101
  (6, 0)	0.12050443717888837
  (7, 0)	0.14806165343297525
  (8, 0)	0.6137319009808501
  (9, 0)	0.7094815506772536
  (10, 0)	0.5478748248482018
  (11, 0)	0.5315273236805231
  (12, 0)	0.6464269033162073
  (13, 0)	0.5595516113965436
  (14, 0)	0.6436244745446054
  (15, 0)	0.15880429705744978
  (16, 0)	0.1331153666510976
  (17, 0)	0.13872022419430172
  (18, 0)	0.12844465203176086
  (19, 0)	0.16300794021485288
  (20, 0)	0.15927136851938348
  (21, 0)	0.1933675852405418
  (22, 0)	0.11957029425502101
  (23, 0)	0.10275572162540869
  (24, 0)	0.04997664642690332
  :	:
  (22, 44)	1.0
  (23, 44)	1.0
  (24, 44)	1.0
  (25, 44)	1.0
  (4, 45)	1.0
  (5, 45)	1.0
  (6, 45)	1.0
  (7, 45)	1.0
  (15, 45)	1.0
  (16, 45)	1.0
  (17, 45)	1.0
  (18, 45)	1.0
  (19, 45)	1.0
  (20, 45)	1.0
  (21, 45)	1.0
  (26, 46)	1.0
  (27, 46)	1.0
  (28, 46)	1.0
  (29, 46)	1.0
  (35, 46)	1.0
  (30, 47)	1.0
  (31, 47)	1.0
  (32, 47)	1.0
  (33, 47)	1.0
  (34, 47)	1.0",0.11349836524988323,0.4138253152732368,0.0
"<Compressed Sparse Column sparse array of dtype 'float64'
	with 539 stored elements and shape (36, 48)>
  Coords	Values
  (0, 0)	0.05464736104624007
  (1, 0)	0.059785147127510506
  (2, 0)	0.05558150397010743
  (3, 0)	0.05371321812237272
  (4, 0)	0.06071929005137786
  (5, 0)	0.05091078935077067
  (6, 0)	0.07052779075198505
  (7, 0)	0.04297057449789818
  (8, 0)	0.09808500700607192
  (9, 0)	0.11256422232601589
  (10, 0)	0.09154600653900047
  (11, 0)	0.1120971508640822
  (12, 0)	0.1120971508640822
  (13, 0)	0.09808500700607192
  (14, 0)	0.14852872489490893
  (15, 0)	0.04016814572629612
  (16, 0)	0.09154600653900047
  (17, 0)	0.10602522185894442
  (18, 0)	0.10322279308734236
  (19, 0)	0.14572629612330687
  (20, 0)	0.13264829518916393
  (21, 0)	0.14292386735170481
  (22, 0)	0.026623073330219522
  (23, 0)	0.027557216254086876
  (24, 0)	0.006539000467071462
  :	:
  (22, 44)	1.0
  (23, 44)	1.0
  (24, 44)	1.0
  (25, 44)	1.0
  (4, 45)	1.0
  (5, 45)	1.0
  (6, 45)	1.0
  (7, 45)	1.0
  (15, 45)	1.0
  (16, 45)	1.0
  (17, 45)	1.0
  (18, 45)	1.0
  (19, 45)	1.0
  (20, 45)	1.0
  (21, 45)	1.0
  (26, 46)	1.0
  (27, 46)	1.0
  (28, 46)	1.0
  (29, 46)	1.0
  (35, 46)	1.0
  (30, 47)	1.0
  (31, 47)	1.0
  (32, 47)	1.0
  (33, 47)	1.0
  (34, 47)	1.0","<Compressed Sparse Column sparse array of dtype 'float64'
	with 540 stored elements and shape (36, 48)>
  Coords	Values
  (0, 0)	0.3713218122372723
  (1, 0)	0.37085474077533864
  (2, 0)	0.25502101821578704
  (3, 0)	0.30219523587108826
  (4, 0)	0.15226529659037832
  (5, 0)	0.11863615133115367
  (6, 0)	0.14619336758524054
  (7, 0)	0.1756188696870621
  (8, 0)	0.6510976179355441
  (9, 0)	0.8117702008407286
  (10, 0)	0.6739841195702942
  (11, 0)	0.556282111163008
  (12, 0)	0.7304997664642691
  (13, 0)	0.6683792620270902
  (14, 0)	0.7786081270434376
  (15, 0)	0.1877627276973377
  (16, 0)	0.14992993928070994
  (17, 0)	0.15740308267164876
  (18, 0)	0.15553479682391405
  (19, 0)	0.19476879962634283
  (20, 0)	0.17328351237739373
